num_bdi_actions,num_rl_actions,plan_found,variation,error,bdi_score,rl_score,final_score,complete,num_plans,plan_library_size,plans_pct,eps
0,100,0,243,True,0,67,67,False,0,30,2,362
0,100,0,244,True,0,67,67,False,0,31,2,362
0,100,0,245,True,0,67,67,False,0,32,2,362
0,100,0,246,True,0,67,67,False,0,33,2,362
0,100,0,247,True,0,67,67,False,0,34,2,362
0,100,0,248,True,0,67,67,False,0,35,2,362
0,100,0,249,True,0,67,67,False,0,36,2,362
0,100,0,250,True,0,58,58,False,0,37,2,362
0,100,0,251,True,0,58,58,False,0,38,2,362
0,100,0,252,True,0,58,58,False,0,39,2,362
0,100,0,253,True,0,58,58,False,0,40,2,362
0,100,0,254,True,0,58,58,False,0,41,2,362
11,0,1,255,False,100,0,100,True,3,41,2,362
11,0,1,256,False,100,0,100,True,3,41,2,362
9,0,1,257,False,100,0,100,True,3,41,2,362
11,91,1,258,True,75,0,75,True,3,41,2,362
11,91,1,259,True,75,0,75,True,3,41,2,362
11,0,1,260,False,100,0,100,True,3,41,2,362
11,0,1,261,False,100,0,100,True,3,41,2,362
11,0,1,262,False,100,0,100,True,3,41,2,362
0,100,0,263,True,0,67,67,False,0,41,2,362
0,100,0,264,True,0,67,67,False,0,41,2,362
0,100,0,265,True,0,67,67,False,0,41,2,362
0,100,0,266,True,0,75,75,False,0,41,2,362
0,100,0,267,True,0,67,67,False,0,41,2,362
0,100,0,268,True,0,67,67,False,0,41,2,362
0,100,0,269,True,0,67,67,False,0,41,2,362
0,100,0,270,True,0,67,67,False,0,41,2,362
0,100,0,271,True,0,67,67,False,0,41,2,362
0,100,0,272,True,0,67,67,False,0,41,2,362
0,100,0,273,True,0,67,67,False,0,41,2,362
0,100,0,274,True,0,67,67,False,0,41,2,362
0,100,0,275,True,0,67,67,False,0,41,2,362
0,100,0,276,True,0,67,67,False,0,41,2,362
0,100,0,277,True,0,67,67,False,0,41,2,362
0,100,0,278,True,0,58,58,False,0,41,2,362
0,100,0,279,True,0,67,67,False,0,41,2,362
0,100,0,280,True,0,58,58,False,0,41,2,362
0,100,0,281,True,0,67,67,False,0,41,2,362
0,100,0,282,True,0,67,67,False,0,41,2,362
0,100,0,283,True,0,58,58,False,0,41,2,362
0,100,0,284,True,0,67,67,False,0,41,2,362
9,0,1,285,False,100,0,100,True,3,41,2,362
9,0,1,286,False,100,0,100,True,3,41,2,362
11,0,1,287,False,100,0,100,True,3,41,2,362
11,91,1,288,True,75,0,75,True,3,41,2,362
11,91,1,289,True,75,0,75,True,3,41,2,362
9,0,1,290,False,100,0,100,True,3,41,2,362
11,0,1,291,False,100,0,100,True,3,41,2,362
11,0,1,292,False,100,0,100,True,3,41,2,362
0,100,0,293,True,0,67,67,False,0,41,2,362
0,100,0,294,True,0,67,67,False,0,41,2,362
0,100,0,295,True,0,58,58,False,0,41,2,362
0,100,0,296,True,0,67,67,False,0,41,2,362
0,100,0,297,True,0,67,67,False,0,41,2,362
0,100,0,298,True,0,67,67,False,0,41,2,362
0,100,0,299,True,0,67,67,False,0,41,2,362
11,0,1,225,False,100,0,100,True,3,19,2,421
11,0,1,226,False,100,0,100,True,3,19,2,421
9,0,1,227,False,100,0,100,True,3,19,2,421
9,94,1,228,True,75,0,75,True,3,19,2,421
11,91,1,229,True,75,0,75,True,3,19,2,421
9,0,1,230,False,100,0,100,True,3,19,2,421
11,0,1,231,False,100,0,100,True,3,19,2,421
11,0,1,232,False,100,0,100,True,3,19,2,421
0,100,0,233,True,0,67,67,False,0,20,2,421
0,100,0,234,True,0,67,67,False,0,21,2,421
0,100,0,235,True,0,75,75,False,0,22,2,421
0,100,0,236,True,0,58,58,False,0,23,2,421
0,100,0,237,True,0,67,67,False,0,24,2,421
0,100,0,238,True,0,67,67,False,0,25,2,421
0,100,0,239,True,0,75,75,False,0,26,2,421
0,100,0,240,True,0,67,67,False,0,27,2,421
0,100,0,241,True,0,67,67,False,0,28,2,421
0,100,0,242,True,0,67,67,False,0,29,2,421
0,100,0,243,True,0,67,67,False,0,30,2,421
0,100,0,244,True,0,67,67,False,0,31,2,421
0,100,0,245,True,0,67,67,False,0,32,2,421
0,100,0,246,True,0,67,67,False,0,33,2,421
0,100,0,247,True,0,67,67,False,0,34,2,421
0,100,0,248,True,0,67,67,False,0,35,2,421
0,100,0,249,True,0,67,67,False,0,36,2,421
0,100,0,250,True,0,58,58,False,0,37,2,421
0,100,0,251,True,0,58,58,False,0,38,2,421
0,100,0,252,True,0,58,58,False,0,39,2,421
0,100,0,253,True,0,58,58,False,0,40,2,421
0,100,0,254,True,0,58,58,False,0,41,2,421
11,0,1,255,False,100,0,100,True,3,41,2,421
11,0,1,256,False,100,0,100,True,3,41,2,421
9,0,1,257,False,100,0,100,True,3,41,2,421
11,91,1,258,True,75,0,75,True,3,41,2,421
11,91,1,259,True,75,0,75,True,3,41,2,421
11,0,1,260,False,100,0,100,True,3,41,2,421
11,0,1,261,False,100,0,100,True,3,41,2,421
11,0,1,262,False,100,0,100,True,3,41,2,421
0,100,0,263,True,0,67,67,False,0,41,2,421
0,100,0,264,True,0,75,75,False,0,41,2,421
0,100,0,265,True,0,67,67,False,0,41,2,421
0,100,0,266,True,0,75,75,False,0,41,2,421
0,100,0,267,True,0,75,75,False,0,41,2,421
0,100,0,268,True,0,67,67,False,0,41,2,421
0,100,0,269,True,0,67,67,False,0,41,2,421
0,100,0,270,True,0,67,67,False,0,41,2,421
0,100,0,271,True,0,67,67,False,0,41,2,421
0,100,0,272,True,0,67,67,False,0,41,2,421
0,100,0,273,True,0,67,67,False,0,41,2,421
0,100,0,274,True,0,67,67,False,0,41,2,421
0,100,0,275,True,0,67,67,False,0,41,2,421
0,100,0,276,True,0,67,67,False,0,41,2,421
0,100,0,277,True,0,67,67,False,0,41,2,421
0,100,0,278,True,0,58,58,False,0,41,2,421
0,100,0,279,True,0,67,67,False,0,41,2,421
0,100,0,280,True,0,58,58,False,0,41,2,421
0,100,0,281,True,0,67,67,False,0,41,2,421
0,100,0,282,True,0,67,67,False,0,41,2,421
0,100,0,283,True,0,58,58,False,0,41,2,421
0,100,0,284,True,0,67,67,False,0,41,2,421
9,0,1,285,False,100,0,100,True,3,41,2,421
9,0,1,286,False,100,0,100,True,3,41,2,421
11,0,1,287,False,100,0,100,True,3,41,2,421
11,91,1,288,True,75,0,75,True,3,41,2,421
11,91,1,289,True,75,0,75,True,3,41,2,421
9,0,1,290,False,100,0,100,True,3,41,2,421
11,0,1,291,False,100,0,100,True,3,41,2,421
11,0,1,292,False,100,0,100,True,3,41,2,421
0,100,0,293,True,0,67,67,False,0,41,2,421
0,100,0,294,True,0,67,67,False,0,41,2,421
0,100,0,295,True,0,58,58,False,0,41,2,421
0,100,0,296,True,0,67,67,False,0,41,2,421
0,100,0,297,True,0,67,67,False,0,41,2,421
0,100,0,298,True,0,67,67,False,0,41,2,421
0,100,0,299,True,0,67,67,False,0,41,2,421
11,0,1,225,False,100,0,100,True,3,19,2,480
11,0,1,226,False,100,0,100,True,3,19,2,480
9,0,1,227,False,100,0,100,True,3,19,2,480
9,94,1,228,True,75,0,75,True,3,19,2,480
11,91,1,229,True,75,0,75,True,3,19,2,480
9,0,1,230,False,100,0,100,True,3,19,2,480
11,0,1,231,False,100,0,100,True,3,19,2,480
11,0,1,232,False,100,0,100,True,3,19,2,480
0,100,0,233,True,0,67,67,False,0,20,2,480
0,100,0,234,True,0,67,67,False,0,21,2,480
0,100,0,235,True,0,75,75,False,0,22,2,480
0,100,0,236,True,0,58,58,False,0,23,2,480
0,100,0,237,True,0,67,67,False,0,24,2,480
0,100,0,238,True,0,67,67,False,0,25,2,480
0,100,0,239,True,0,75,75,False,0,26,2,480
0,100,0,240,True,0,67,67,False,0,27,2,480
0,100,0,241,True,0,67,67,False,0,28,2,480
0,100,0,242,True,0,67,67,False,0,29,2,480
0,100,0,243,True,0,67,67,False,0,30,2,480
0,100,0,244,True,0,67,67,False,0,31,2,480
0,100,0,245,True,0,67,67,False,0,32,2,480
0,100,0,246,True,0,67,67,False,0,33,2,480
0,100,0,247,True,0,67,67,False,0,34,2,480
0,100,0,248,True,0,67,67,False,0,35,2,480
0,100,0,249,True,0,67,67,False,0,36,2,480
0,100,0,250,True,0,58,58,False,0,37,2,480
0,100,0,251,True,0,58,58,False,0,38,2,480
0,100,0,252,True,0,58,58,False,0,39,2,480
0,100,0,253,True,0,58,58,False,0,40,2,480
0,100,0,254,True,0,58,58,False,0,41,2,480
11,0,1,255,False,100,0,100,True,3,41,2,480
11,0,1,256,False,100,0,100,True,3,41,2,480
9,0,1,257,False,100,0,100,True,3,41,2,480
11,91,1,258,True,75,0,75,True,3,41,2,480
11,91,1,259,True,75,0,75,True,3,41,2,480
11,0,1,260,False,100,0,100,True,3,41,2,480
11,0,1,261,False,100,0,100,True,3,41,2,480
11,0,1,262,False,100,0,100,True,3,41,2,480
0,100,0,263,True,0,67,67,False,0,41,2,480
0,100,0,264,True,0,75,75,False,0,41,2,480
0,100,0,265,True,0,67,67,False,0,41,2,480
0,100,0,266,True,0,75,75,False,0,41,2,480
0,100,0,267,True,0,75,75,False,0,41,2,480
0,100,0,268,True,0,67,67,False,0,41,2,480
0,100,0,269,True,0,67,67,False,0,41,2,480
0,100,0,270,True,0,67,67,False,0,41,2,480
0,100,0,271,True,0,67,67,False,0,41,2,480
0,100,0,272,True,0,67,67,False,0,41,2,480
0,100,0,273,True,0,67,67,False,0,41,2,480
0,100,0,274,True,0,67,67,False,0,41,2,480
0,100,0,275,True,0,67,67,False,0,41,2,480
0,100,0,276,True,0,67,67,False,0,41,2,480
0,100,0,277,True,0,67,67,False,0,41,2,480
0,100,0,278,True,0,58,58,False,0,41,2,480
0,100,0,279,True,0,67,67,False,0,41,2,480
0,100,0,280,True,0,58,58,False,0,41,2,480
0,100,0,281,True,0,67,67,False,0,41,2,480
0,100,0,282,True,0,67,67,False,0,41,2,480
0,100,0,283,True,0,58,58,False,0,41,2,480
0,100,0,284,True,0,67,67,False,0,41,2,480
9,0,1,285,False,100,0,100,True,3,41,2,480
9,0,1,286,False,100,0,100,True,3,41,2,480
11,0,1,287,False,100,0,100,True,3,41,2,480
11,91,1,288,True,75,0,75,True,3,41,2,480
11,91,1,289,True,75,0,75,True,3,41,2,480
9,0,1,290,False,100,0,100,True,3,41,2,480
11,0,1,291,False,100,0,100,True,3,41,2,480
11,0,1,292,False,100,0,100,True,3,41,2,480
0,100,0,293,True,0,67,67,False,0,41,2,480
0,100,0,294,True,0,67,67,False,0,41,2,480
0,100,0,295,True,0,58,58,False,0,41,2,480
0,100,0,296,True,0,67,67,False,0,41,2,480
0,100,0,297,True,0,67,67,False,0,41,2,480
0,100,0,298,True,0,67,67,False,0,41,2,480
0,100,0,299,True,0,67,67,False,0,41,2,480
11,0,1,225,False,100,0,100,True,3,19,2,535
11,0,1,226,False,100,0,100,True,3,19,2,535
9,0,1,227,False,100,0,100,True,3,19,2,535
9,94,1,228,True,75,0,75,True,3,19,2,535
11,91,1,229,True,75,0,75,True,3,19,2,535
9,0,1,230,False,100,0,100,True,3,19,2,535
11,0,1,231,False,100,0,100,True,3,19,2,535
11,0,1,232,False,100,0,100,True,3,19,2,535
0,100,0,233,True,0,67,67,False,0,20,2,535
0,100,0,234,True,0,67,67,False,0,21,2,535
0,100,0,235,True,0,75,75,False,0,22,2,535
0,100,0,236,True,0,58,58,False,0,23,2,535
0,100,0,237,True,0,67,67,False,0,24,2,535
0,100,0,238,True,0,67,67,False,0,25,2,535
0,100,0,239,True,0,75,75,False,0,26,2,535
0,100,0,240,True,0,67,67,False,0,27,2,535
0,100,0,241,True,0,67,67,False,0,28,2,535
0,100,0,242,True,0,67,67,False,0,29,2,535
0,100,0,243,True,0,67,67,False,0,30,2,535
0,100,0,244,True,0,67,67,False,0,31,2,535
0,100,0,245,True,0,67,67,False,0,32,2,535
0,100,0,246,True,0,67,67,False,0,33,2,535
0,100,0,247,True,0,67,67,False,0,34,2,535
0,100,0,248,True,0,67,67,False,0,35,2,535
0,100,0,249,True,0,67,67,False,0,36,2,535
0,100,0,250,True,0,58,58,False,0,37,2,535
0,100,0,251,True,0,58,58,False,0,38,2,535
0,100,0,252,True,0,58,58,False,0,39,2,535
0,100,0,253,True,0,58,58,False,0,40,2,535
0,100,0,254,True,0,58,58,False,0,41,2,535
11,0,1,255,False,100,0,100,True,3,41,2,535
11,0,1,256,False,100,0,100,True,3,41,2,535
9,0,1,257,False,100,0,100,True,3,41,2,535
11,91,1,258,True,75,0,75,True,3,41,2,535
11,91,1,259,True,75,0,75,True,3,41,2,535
11,0,1,260,False,100,0,100,True,3,41,2,535
11,0,1,261,False,100,0,100,True,3,41,2,535
11,0,1,262,False,100,0,100,True,3,41,2,535
0,100,0,263,True,0,67,67,False,0,41,2,535
0,100,0,264,True,0,75,75,False,0,41,2,535
0,100,0,265,True,0,67,67,False,0,41,2,535
0,100,0,266,True,0,75,75,False,0,41,2,535
0,100,0,267,True,0,75,75,False,0,41,2,535
0,100,0,268,True,0,67,67,False,0,41,2,535
0,100,0,269,True,0,67,67,False,0,41,2,535
0,100,0,270,True,0,67,67,False,0,41,2,535
0,100,0,271,True,0,67,67,False,0,41,2,535
0,100,0,272,True,0,67,67,False,0,41,2,535
0,100,0,273,True,0,67,67,False,0,41,2,535
0,100,0,274,True,0,67,67,False,0,41,2,535
0,100,0,275,True,0,67,67,False,0,41,2,535
0,100,0,276,True,0,67,67,False,0,41,2,535
0,100,0,277,True,0,67,67,False,0,41,2,535
0,100,0,278,True,0,58,58,False,0,41,2,535
0,100,0,279,True,0,67,67,False,0,41,2,535
0,100,0,280,True,0,58,58,False,0,41,2,535
0,100,0,281,True,0,67,67,False,0,41,2,535
0,100,0,282,True,0,67,67,False,0,41,2,535
0,100,0,283,True,0,58,58,False,0,41,2,535
0,100,0,284,True,0,67,67,False,0,41,2,535
9,0,1,285,False,100,0,100,True,3,41,2,535
9,0,1,286,False,100,0,100,True,3,41,2,535
11,0,1,287,False,100,0,100,True,3,41,2,535
11,91,1,288,True,75,0,75,True,3,41,2,535
11,91,1,289,True,75,0,75,True,3,41,2,535
9,0,1,290,False,100,0,100,True,3,41,2,535
11,0,1,291,False,100,0,100,True,3,41,2,535
11,0,1,292,False,100,0,100,True,3,41,2,535
0,100,0,293,True,0,67,67,False,0,41,2,535
0,100,0,294,True,0,67,67,False,0,41,2,535
0,100,0,295,True,0,58,58,False,0,41,2,535
0,100,0,296,True,0,67,67,False,0,41,2,535
0,100,0,297,True,0,67,67,False,0,41,2,535
0,100,0,298,True,0,67,67,False,0,41,2,535
0,100,0,299,True,0,67,67,False,0,41,2,535
11,0,1,225,False,100,0,100,True,3,19,2,58
11,0,1,226,False,100,0,100,True,3,19,2,58
9,0,1,227,False,100,0,100,True,3,19,2,58
9,94,1,228,True,75,8,83,True,3,19,2,58
11,91,1,229,True,75,8,83,True,3,19,2,58
9,0,1,230,False,100,0,100,True,3,19,2,58
11,0,1,231,False,100,0,100,True,3,19,2,58
11,0,1,232,False,100,0,100,True,3,19,2,58
0,100,0,233,True,0,25,25,False,0,20,2,58
0,100,0,234,True,0,17,17,False,0,21,2,58
0,100,0,235,True,0,25,25,False,0,22,2,58
0,100,0,236,True,0,17,17,False,0,23,2,58
0,100,0,237,True,0,17,17,False,0,24,2,58
0,100,0,238,True,0,17,17,False,0,25,2,58
0,100,0,239,True,0,25,25,False,0,26,2,58
0,100,0,240,True,0,17,17,False,0,27,2,58
0,100,0,241,True,0,17,17,False,0,28,2,58
0,100,0,242,True,0,17,17,False,0,29,2,58
0,100,0,243,True,0,25,25,False,0,30,2,58
0,100,0,244,True,0,17,17,False,0,31,2,58
0,100,0,245,True,0,25,25,False,0,32,2,58
0,100,0,246,True,0,17,17,False,0,33,2,58
0,100,0,247,True,0,17,17,False,0,34,2,58
0,100,0,248,True,0,17,17,False,0,35,2,58
0,100,0,249,True,0,17,17,False,0,36,2,58
0,100,0,250,True,0,17,17,False,0,37,2,58
0,100,0,251,True,0,17,17,False,0,38,2,58
0,100,0,252,True,0,17,17,False,0,39,2,58
0,100,0,253,True,0,17,17,False,0,40,2,58
0,100,0,254,True,0,17,17,False,0,41,2,58
11,0,1,255,False,100,0,100,True,3,41,2,58
11,0,1,256,False,100,0,100,True,3,41,2,58
9,0,1,257,False,100,0,100,True,3,41,2,58
11,91,1,258,True,75,8,83,True,3,41,2,58
11,91,1,259,True,75,8,83,True,3,41,2,58
11,0,1,260,False,100,0,100,True,3,41,2,58
11,0,1,261,False,100,0,100,True,3,41,2,58
11,0,1,262,False,100,0,100,True,3,41,2,58
0,100,0,263,True,0,25,25,False,0,41,2,58
0,100,0,264,True,0,25,25,False,0,41,2,58
0,100,0,265,True,0,17,17,False,0,41,2,58
0,100,0,266,True,0,25,25,False,0,41,2,58
0,100,0,267,True,0,25,25,False,0,41,2,58
0,100,0,268,True,0,17,17,False,0,41,2,58
0,100,0,269,True,0,17,17,False,0,41,2,58
0,100,0,270,True,0,17,17,False,0,41,2,58
0,100,0,271,True,0,17,17,False,0,41,2,58
0,100,0,272,True,0,8,8,False,0,41,2,58
0,100,0,273,True,0,17,17,False,0,41,2,58
0,100,0,274,True,0,17,17,False,0,41,2,58
0,100,0,275,True,0,17,17,False,0,41,2,58
0,100,0,276,True,0,17,17,False,0,41,2,58
0,100,0,277,True,0,17,17,False,0,41,2,58
0,100,0,278,True,0,17,17,False,0,41,2,58
0,100,0,279,True,0,17,17,False,0,41,2,58
0,100,0,280,True,0,17,17,False,0,41,2,58
0,100,0,281,True,0,17,17,False,0,41,2,58
0,100,0,282,True,0,17,17,False,0,41,2,58
0,100,0,283,True,0,17,17,False,0,41,2,58
0,100,0,284,True,0,17,17,False,0,41,2,58
9,0,1,285,False,100,0,100,True,3,41,2,58
9,0,1,286,False,100,0,100,True,3,41,2,58
11,0,1,287,False,100,0,100,True,3,41,2,58
11,91,1,288,True,75,8,83,True,3,41,2,58
11,91,1,289,True,75,8,83,True,3,41,2,58
9,0,1,290,False,100,0,100,True,3,41,2,58
11,0,1,291,False,100,0,100,True,3,41,2,58
11,0,1,292,False,100,0,100,True,3,41,2,58
0,100,0,293,True,0,25,25,False,0,41,2,58
0,100,0,294,True,0,17,17,False,0,41,2,58
0,100,0,295,True,0,17,17,False,0,41,2,58
0,100,0,296,True,0,8,8,False,0,41,2,58
0,100,0,297,True,0,8,8,False,0,41,2,58
0,100,0,298,True,0,17,17,False,0,41,2,58
0,100,0,299,True,0,17,17,False,0,41,2,58
11,0,1,225,False,100,0,100,True,3,19,2,593
11,0,1,226,False,100,0,100,True,3,19,2,593
9,0,1,227,False,100,0,100,True,3,19,2,593
9,94,1,228,True,75,0,75,True,3,19,2,593
11,91,1,229,True,75,0,75,True,3,19,2,593
9,0,1,230,False,100,0,100,True,3,19,2,593
11,0,1,231,False,100,0,100,True,3,19,2,593
11,0,1,232,False,100,0,100,True,3,19,2,593
0,100,0,233,True,0,17,17,False,0,20,2,593
0,100,0,234,True,0,17,17,False,0,21,2,593
0,100,0,235,True,0,25,25,False,0,22,2,593
0,100,0,236,True,0,8,8,False,0,23,2,593
0,100,0,237,True,0,17,17,False,0,24,2,593
0,100,0,238,True,0,17,17,False,0,25,2,593
0,100,0,239,True,0,25,25,False,0,26,2,593
0,100,0,240,True,0,25,25,False,0,27,2,593
0,100,0,241,True,0,25,25,False,0,28,2,593
0,100,0,242,True,0,25,25,False,0,29,2,593
0,100,0,243,True,0,17,17,False,0,30,2,593
0,100,0,244,True,0,25,25,False,0,31,2,593
0,100,0,245,True,0,17,17,False,0,32,2,593
0,100,0,246,True,0,17,17,False,0,33,2,593
0,100,0,247,True,0,17,17,False,0,34,2,593
0,100,0,248,True,0,17,17,False,0,35,2,593
0,100,0,249,True,0,17,17,False,0,36,2,593
0,100,0,250,True,0,8,8,False,0,37,2,593
0,100,0,251,True,0,8,8,False,0,38,2,593
0,100,0,252,True,0,8,8,False,0,39,2,593
0,100,0,253,True,0,8,8,False,0,40,2,593
0,100,0,254,True,0,8,8,False,0,41,2,593
11,0,1,255,False,100,0,100,True,3,41,2,593
11,0,1,256,False,100,0,100,True,3,41,2,593
9,0,1,257,False,100,0,100,True,3,41,2,593
11,91,1,258,True,75,0,75,True,3,41,2,593
11,91,1,259,True,75,0,75,True,3,41,2,593
11,0,1,260,False,100,0,100,True,3,41,2,593
11,0,1,261,False,100,0,100,True,3,41,2,593
11,0,1,262,False,100,0,100,True,3,41,2,593
0,100,0,263,True,0,17,17,False,0,41,2,593
0,100,0,264,True,0,25,25,False,0,41,2,593
0,100,0,265,True,0,17,17,False,0,41,2,593
0,100,0,266,True,0,25,25,False,0,41,2,593
0,100,0,267,True,0,25,25,False,0,41,2,593
0,100,0,268,True,0,17,17,False,0,41,2,593
0,100,0,269,True,0,17,17,False,0,41,2,593
0,100,0,270,True,0,25,25,False,0,41,2,593
0,100,0,271,True,0,25,25,False,0,41,2,593
0,100,0,272,True,0,25,25,False,0,41,2,593
0,100,0,273,True,0,25,25,False,0,41,2,593
0,100,0,274,True,0,25,25,False,0,41,2,593
0,100,0,275,True,0,25,25,False,0,41,2,593
0,100,0,276,True,0,17,17,False,0,41,2,593
0,100,0,277,True,0,17,17,False,0,41,2,593
0,100,0,278,True,0,8,8,False,0,41,2,593
0,100,0,279,True,0,17,17,False,0,41,2,593
0,100,0,280,True,0,8,8,False,0,41,2,593
0,100,0,281,True,0,17,17,False,0,41,2,593
0,100,0,282,True,0,17,17,False,0,41,2,593
0,100,0,283,True,0,8,8,False,0,41,2,593
0,100,0,284,True,0,17,17,False,0,41,2,593
9,0,1,285,False,100,0,100,True,3,41,2,593
9,0,1,286,False,100,0,100,True,3,41,2,593
11,0,1,287,False,100,0,100,True,3,41,2,593
11,91,1,288,True,75,0,75,True,3,41,2,593
11,91,1,289,True,75,0,75,True,3,41,2,593
9,0,1,290,False,100,0,100,True,3,41,2,593
11,0,1,291,False,100,0,100,True,3,41,2,593
11,0,1,292,False,100,0,100,True,3,41,2,593
0,100,0,293,True,0,17,17,False,0,41,2,593
0,100,0,294,True,0,17,17,False,0,41,2,593
0,100,0,295,True,0,8,8,False,0,41,2,593
0,100,0,296,True,0,17,17,False,0,41,2,593
0,100,0,297,True,0,17,17,False,0,41,2,593
0,100,0,298,True,0,17,17,False,0,41,2,593
0,100,0,299,True,0,17,17,False,0,41,2,593
11,0,1,225,False,100,0,100,True,3,26,5,119
11,0,1,226,False,100,0,100,True,3,26,5,119
9,0,1,227,False,100,0,100,True,3,26,5,119
9,94,1,228,True,75,8,83,True,3,26,5,119
11,91,1,229,True,75,8,83,True,3,26,5,119
9,0,1,230,False,100,0,100,True,3,26,5,119
11,0,1,231,False,100,0,100,True,3,26,5,119
11,0,1,232,False,100,0,100,True,3,26,5,119
9,0,1,233,False,100,0,100,True,3,26,5,119
11,0,1,234,False,100,0,100,True,3,26,5,119
11,0,1,235,False,100,0,100,True,3,26,5,119
9,0,1,236,False,100,0,100,True,3,26,5,119
11,0,1,237,False,100,0,100,True,3,26,5,119
11,0,1,238,False,100,0,100,True,3,26,5,119
11,0,1,239,False,100,0,100,True,3,26,5,119
0,100,0,240,True,0,17,17,False,0,27,5,119
0,100,0,241,True,0,17,17,False,0,28,5,119
0,100,0,242,True,0,17,17,False,0,29,5,119
0,100,0,243,True,0,25,25,False,0,30,5,119
0,100,0,244,True,0,17,17,False,0,31,5,119
0,100,0,245,True,0,25,25,False,0,32,5,119
0,100,0,246,True,0,17,17,False,0,33,5,119
0,100,0,247,True,0,17,17,False,0,34,5,119
0,100,0,248,True,0,17,17,False,0,35,5,119
0,100,0,249,True,0,17,17,False,0,36,5,119
0,100,0,250,True,0,17,17,False,0,37,5,119
0,100,0,251,True,0,17,17,False,0,38,5,119
0,100,0,252,True,0,17,17,False,0,39,5,119
0,100,0,253,True,0,17,17,False,0,40,5,119
0,100,0,254,True,0,17,17,False,0,41,5,119
11,0,1,255,False,100,0,100,True,3,41,5,119
11,0,1,256,False,100,0,100,True,3,41,5,119
9,0,1,257,False,100,0,100,True,3,41,5,119
11,91,1,258,True,75,8,83,True,3,41,5,119
11,91,1,259,True,75,8,83,True,3,41,5,119
11,0,1,260,False,100,0,100,True,3,41,5,119
11,0,1,261,False,100,0,100,True,3,41,5,119
11,0,1,262,False,100,0,100,True,3,41,5,119
11,0,1,263,False,100,0,100,True,3,41,5,119
11,0,1,264,False,100,0,100,True,3,41,5,119
11,0,1,265,False,100,0,100,True,3,41,5,119
11,0,1,266,False,100,0,100,True,3,41,5,119
11,0,1,267,False,100,0,100,True,3,41,5,119
9,0,1,268,False,100,0,100,True,3,41,5,119
9,0,1,269,False,100,0,100,True,3,41,5,119
0,100,0,270,True,0,17,17,False,0,41,5,119
0,100,0,271,True,0,17,17,False,0,41,5,119
0,100,0,272,True,0,8,8,False,0,41,5,119
0,100,0,273,True,0,17,17,False,0,41,5,119
0,100,0,274,True,0,17,17,False,0,41,5,119
0,100,0,275,True,0,17,17,False,0,41,5,119
0,100,0,276,True,0,17,17,False,0,41,5,119
0,100,0,277,True,0,17,17,False,0,41,5,119
0,100,0,278,True,0,17,17,False,0,41,5,119
0,100,0,279,True,0,17,17,False,0,41,5,119
0,100,0,280,True,0,17,17,False,0,41,5,119
0,100,0,281,True,0,17,17,False,0,41,5,119
0,100,0,282,True,0,17,17,False,0,41,5,119
0,100,0,283,True,0,17,17,False,0,41,5,119
0,100,0,284,True,0,17,17,False,0,41,5,119
9,0,1,285,False,100,0,100,True,3,41,5,119
9,0,1,286,False,100,0,100,True,3,41,5,119
11,0,1,287,False,100,0,100,True,3,41,5,119
11,91,1,288,True,75,8,83,True,3,41,5,119
11,91,1,289,True,75,8,83,True,3,41,5,119
9,0,1,290,False,100,0,100,True,3,41,5,119
11,0,1,291,False,100,0,100,True,3,41,5,119
11,0,1,292,False,100,0,100,True,3,41,5,119
9,0,1,293,False,100,0,100,True,3,41,5,119
11,0,1,294,False,100,0,100,True,3,41,5,119
9,0,1,295,False,100,0,100,True,3,41,5,119
11,0,1,296,False,100,0,100,True,3,41,5,119
11,0,1,297,False,100,0,100,True,3,41,5,119
11,0,1,298,False,100,0,100,True,3,41,5,119
11,0,1,299,False,100,0,100,True,3,41,5,119
11,0,1,225,False,100,0,100,True,3,26,5,181
11,0,1,226,False,100,0,100,True,3,26,5,181
9,0,1,227,False,100,0,100,True,3,26,5,181
9,94,1,228,True,75,8,83,True,3,26,5,181
11,91,1,229,True,75,8,83,True,3,26,5,181
9,0,1,230,False,100,0,100,True,3,26,5,181
11,0,1,231,False,100,0,100,True,3,26,5,181
11,0,1,232,False,100,0,100,True,3,26,5,181
9,0,1,233,False,100,0,100,True,3,26,5,181
11,0,1,234,False,100,0,100,True,3,26,5,181
11,0,1,235,False,100,0,100,True,3,26,5,181
9,0,1,236,False,100,0,100,True,3,26,5,181
11,0,1,237,False,100,0,100,True,3,26,5,181
11,0,1,238,False,100,0,100,True,3,26,5,181
11,0,1,239,False,100,0,100,True,3,26,5,181
0,100,0,240,True,0,58,58,False,0,27,5,181
0,100,0,241,True,0,17,17,False,0,28,5,181
0,100,0,242,True,0,17,17,False,0,29,5,181
0,100,0,243,True,0,25,25,False,0,30,5,181
0,100,0,244,True,0,17,17,False,0,31,5,181
0,100,0,245,True,0,25,25,False,0,32,5,181
0,100,0,246,True,0,17,17,False,0,33,5,181
0,100,0,247,True,0,17,17,False,0,34,5,181
0,100,0,248,True,0,17,17,False,0,35,5,181
0,100,0,249,True,0,17,17,False,0,36,5,181
0,100,0,250,True,0,17,17,False,0,37,5,181
0,100,0,251,True,0,17,17,False,0,38,5,181
0,100,0,252,True,0,17,17,False,0,39,5,181
